Titel,Geschäftsart,ID,Datum,Erstunterzeichner,Partei Erstunterzeichner,Mitunterzeichner,Partei Mitunterzeichner,Geschäftsstatus,Entscheid,_entscheidbereinigt
"Planung von Schulschwimmanlagen, Geplante Anlagen und Hallenbäder bis 2040, Zugänglichkeit dieser Anlagen für die Bevölkerung und Kosten für eine Anpassung der Öffnungszeiten an die städtischen Anlagen sowie mögliche Nutzung der Aussenschwimmanlagen im Winter",Schriftliche Anfrage,9064fc7f40804565ba80cc61f8668b8c,2022-07-06T00:00:00.000,Jean-Marc Jung,SVP,Reto Brüesch,SVP,Abgeschlossen,,
Neubeurteilung der Ausgangslage im Rahmen der Sanierung und Weitervermietung des Limmathauses,Postulat,d5f78f8903394f008b281d8f5d50ea93,2022-07-06T00:00:00.000,Alan David Sangines,SP,Stefan Urech,SVP,Abgeschlossen,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
"Mottowoche «Geschlechtertausch» an einer Primarschule, Haltung zur Mottowoche und zum Vorwurf der Indoktrinierung der Kinder sowie Information der Schulpflege",Interpellation,01fe2befe4ff44cb8fd39e973e18b122,2022-07-06T00:00:00.000,Samuel Balsiger,SVP,Martin Götzl,SVP,Abgeschlossen,,
Kauf von gebrauchten Krankenwagen und Lieferung in die Ukraine über Entwicklungsorganisationen,Postulat,4e393d2179d3447fa8e69c609be6ec24,2022-07-13T00:00:00.000,Samuel Balsiger,SVP,Bernhard im Oberdorf,SVP,InBearbeitung,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
Unterstützung der von ukrainischen Geflüchteten betriebenen Schule «Mriya» bis zum Ende des russischen Angriffskriegs,Postulat,44faca2a02ed449a8260707061536141,2022-07-13T00:00:00.000,Samuel Balsiger,SVP,Johann Widmer,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
"Städtische Verpflegungsbetriebe, ausschliessliches Angebot von regionalen Lebensmitteln",Postulat,396b1db95df046eda133dbf987667009,2022-07-13T00:00:00.000,Walter Anken,SVP,Samuel Balsiger,SVP,InBearbeitung,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
Extensive Bewirtschaftung wenig genutzter Rasenflächen und Bachläufen,Postulat,5217c2b629404e6a9bc11fa8a0cf5347,2022-07-13T00:00:00.000,Roger Bartholdi,SVP,Walter Anken,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
"Fussball-Quartiervereine, Bedarf an zusätzlicher Infrastruktur wie Fussballplätze und Garderoben",Schriftliche Anfrage,4110995012164584a77a55498eebd2e0,2022-07-13T00:00:00.000,Samuel Balsiger,SVP,Sebastian Zopfi,SVP,Abgeschlossen,,
Unbürokratische und schnelle Rückkehrhilfe für Geflüchtete aus der Ukraine,Postulat,729bb6b0e0954a7bad9ae432ab370b2c,2022-07-13T00:00:00.000,Samuel Balsiger,SVP,Walter Anken,SVP,Abgeschlossen,Ablehnung,Ablehnung
Verhinderung von Mottowochen mit dem Thema «Geschlechtertausch» an den Volksschulen,Postulat,91beb388aec64379acaa4861a4856f68,2022-07-13T00:00:00.000,Samuel Balsiger,SVP,Martin Götzl,SVP,Abgeschlossen,Rückzug,Rückzug
Entsiegelung des Sechseläutenplatzes,Motion,77c84dd1c34a4730bfdd208f9b4960f4,2022-08-24T00:00:00.000,Stephan Iten,SVP,Bruno Wohler,SVP,Abgeschlossen,Ablehnung,Ablehnung
Verzicht auf die geplante Rodung im Naturschutzgebiet beim Seebad Katzensee,Postulat,e78f8d79c68f488281fa85f7decd3e9a,2022-08-24T00:00:00.000,Reto Brüesch,SVP,Martin Götzl,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
Realisierung des neuen Seerestaurants unterhalb der Bürkliterrasse durch Anhebung der Terrasse,Postulat,a52380bc990848afbca91a7d2a83b2bd,2022-08-24T00:00:00.000,Jean-Marc Jung,SVP,Reto Brüesch,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Schützenhaus Hasenrain, Sicherstellung eines ganzjährigen Betriebs nach der Instandsetzung",Postulat,e34ab464133e4601831d0cc1712e5be0,2022-08-24T00:00:00.000,Reto Brüesch,SVP,Jean-Marc Jung,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
Ermöglichung von Höhenfeuern am Schweizer Bundesfeiertag auch bei starker Trockenheit,Postulat,d4b5b06e6ab74476ab7c143a4a3eee3e,2022-08-31T00:00:00.000,Stephan Iten,SVP,Sven Sobernheim,GLP,Abgeschlossen,Ablehnung,Ablehnung
Verzicht auf geschlechtsneutrale Toiletten an der Volksschule,Postulat,fdd4968e8cca451bbc458a92c294bced,2022-08-31T00:00:00.000,Samuel Balsiger,SVP,Martin Götzl,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Geschlechtsneutrale Toiletten und Garderobenräume, Darlegung der internen und externen Kosten, Quelle für die Ermittlung der Anzahl Betroffenen sowie Problematik des Outings bei Nutzung dieser Anlagen",Interpellation,03ead1da5c674020a224c6dfc07eac64,2022-08-31T00:00:00.000,Samuel Balsiger,SVP,Martin Götzl,SVP,Abgeschlossen,,
"Flexibler Altersrücktritt für das städtische Personal, Ausgleich der jährlichen Mehrkosten",Postulat,264b75bd6a02455f8ee3cad9f2160470,2022-08-31T00:00:00.000,Martin Götzl,SVP,Isabel Garcia,FDP,Abgeschlossen,Ablehnung,Ablehnung
Verhinderung von Mottowochen mit dem Thema «Geschlechtertausch» an den Volksschulen,Postulat,6eb88a348a9a4b9c83ed5ebf2b3c1b18,2022-08-31T00:00:00.000,Samuel Balsiger,SVP,Martin Götzl,SVP,Abgeschlossen,Ablehnung,Ablehnung
Sicherstellung eines Anteils von mindestens 20 Prozent an Wohnungen für Personen im Alter von über 60 Jahren bis 2040 in allen städtischen Liegenschaften,Postulat,0869bbbd55db488bb31d044b2f6a5219,2022-09-07T00:00:00.000,Reto Brüesch,SVP,Ernst Danner,EVP,Abgeschlossen,Ablehnung,Ablehnung
Einsetzung einer externen Fachperson als «Energie-General» mit Weisungsbefugnis über alle Departemente und Dienstabteilungen,Postulat,b7cb15ced9a14d10853e2e4e7f02807d,2022-09-07T00:00:00.000,Samuel Balsiger,SVP,Walter Anken,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Dolderbahn, Weiterbetrieb der bisherigen Fahrzeuge",Postulat,098c659b2f404d388878c47bf498cc6f,2022-09-07T00:00:00.000,Jean-Marc Jung,SVP,Susanne Brunner,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Ausrückordnung der Feuerwehr in Zürich-Nord bei einem Brand eines Mehrfamilienhauses, Gründe für das Aufbieten der Berufsfeuerwehr des Flughafens anstelle der Milizfeuerwehr",Schriftliche Anfrage,3be2f1fe6a384b5e8a18e76d0b11bbf7,2022-09-07T00:00:00.000,Christian Huser,FDP,Martin Götzl,SVP,Abgeschlossen,,
Wirtschaftsförderung unter der Leitung von privatwirtschaftlichen Fachpersonen,Postulat,d8c000141d25441091b291abd07cf3dc,2022-09-14T00:00:00.000,Samuel Balsiger,SVP,Sebastian Zopfi,SVP,Abgeschlossen,Ablehnung,Ablehnung
Verzicht auf das Förderprogramm «Heizungsersatz und Heizungsoptimierung» aufgrund der Energie-Krise,Postulat,283cec7d545b4553b1a22a62c2e7e60c,2022-09-14T00:00:00.000,Samuel Balsiger,SVP,Walter Anken,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Verweigerte Sperrung der Rosengartenstrasse anlässlich des 50-Jahr-Jubiläums, Beurteilung des Anlasses als politische Kundgebung, Aufwand der Stadt im Rahmen der Planung und Kostenbeteiligung durch die IG sowie Haltung zu 
ähnlichen Kundgebungen und Projekten",Interpellation,a4c8d59331704c44a6cbf6eb2c8a6487,2022-09-14T00:00:00.000,Stephan Iten,SVP,Samuel Balsiger,SVP,Abgeschlossen,,
"Energieeffizienz des städtischen Immobilienbestands, bisherige Massnahmen zur Senkung des Energieverbrauchs bei Wohn- und Gewerbeliegenschaften, Kriterien zum Vorgehen, Veränderung der Medienverbräuche und erzielte Einsparungen, Liegenschaften mit fossilen Energiequellen sowie Zusammenarbeit mit externen Fachpersonen",Schriftliche Anfrage,73604101fc1f4e788b90c50f181e50e9,2022-09-14T00:00:00.000,Reto Brüesch,SVP,Mathias Egloff,SP,Abgeschlossen,,
Errichtung von grobmaschigen Netzen für Kletterpflanzen zwischen den Häuserreihen als Massnahme zur Hitzeminderung,Postulat,25a629edafb14480b6b7d39f66c121b1,2022-09-21T00:00:00.000,Walter Anken,SVP,Samuel Balsiger,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
Erlass der Gebühren für alle nicht gewinnorientierten Vereinigungen für die Bewilligung von Festen und Standaktionen,Postulat,7be911f572a74105b57f0c5080ef6646,2022-09-21T00:00:00.000,Samuel Balsiger,SVP,Bernhard im Oberdorf,SVP,InBearbeitung,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
Vollständige Abdeckung des Bedarfs an blauen Parkplätzen in den Quartieren,Postulat,fc3278a9b19d423087fd386ae69371a7,2022-09-28T00:00:00.000,Johann Widmer,SVP,Samuel Balsiger,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Umsetzung der Velovorzugsroute in Zürich-Affoltern, Angaben zu den Fahrradunfällen und Folgen auf der geplanten Route sowie Darlegung der planungsrechtlichen Verfahren hinsichtlich des Landerwerbs für die Erstellung der Trottoirs",Schriftliche Anfrage,cced027b29f64fb9b084e1983ec92f30,2022-09-28T00:00:00.000,Stephan Iten,SVP,Andreas Egli,FDP,Abgeschlossen,,
"Münsterhof, Begrünung im Einklang mit den Interessen des lokalen Gewerbes und der Grundeigentümer",Postulat,9103d87393d648059a65bfb66d6f0c79,2022-10-05T00:00:00.000,Samuel Balsiger,SVP,Walter Anken,SVP,Abgeschlossen,Ablehnung,Ablehnung
Pflanzung von 50 zusätzlichen Edel-Kastanienbäumen auf öffentlichem Grund bis Ende 2024,Postulat,db11bb960de746a9b2a014352286ca3d,2022-10-05T00:00:00.000,Samuel Balsiger,SVP,Roger Bartholdi,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
Ausrüstung aller Frontpolizisten der Stadtpolizei mit Tasern,Postulat,fdc5956cf990494cb5691d364427fb31,2022-10-05T00:00:00.000,Walter Anken,SVP,Samuel Balsiger,SVP,Abgeschlossen,Ablehnung,Ablehnung
Verzicht auf eine weitere Unterstützung des Sogar Theaters,Postulat,85e08364a6894d45a17bb2a0b0af5318,2022-10-26T00:00:00.000,Johann Widmer,SVP,Bernhard im Oberdorf,SVP,Abgeschlossen,,
"Blockierung von Verkehrsachsen durch Mitglieder der Gruppierung «Renovate», Kenntnisstand der Polizei im Vorfeld der Aktionen, Hintergründe zum Vorgehen, Angaben zu den Personen und entstandene Kosten für die Einsätze sowie künftiges Vorgehen bei solchen Blockaden",Schriftliche Anfrage,c1623f2a5dc948578394c59f7f002d24,2022-10-26T00:00:00.000,Stephan Iten,SVP,Derek Richter,SVP,Abgeschlossen,,
"Aufführung des Stücks «Ja oder Nein – eine Partei im Kreuzverhör» im Sogar Theater, Haltung zum Stück und zur Finanzierung durch städtische Beiträge, Kenntnisstand des Inhalts vor der Aufführung und Werbe- und Produktionskosten für das Stück",Schriftliche Anfrage,c0f76f8d2bf841bfa363647af3f13193,2022-10-26T00:00:00.000,Johann Widmer,SVP,Bernhard im Oberdorf,SVP,Abgeschlossen,,
"Unhaltbare Zustände rund um das Zentrum Friesenberg, Polizeieinsätze in den letzten fünf Jahren, Massnahmen gegen Auto-Poser in der Arbental- und Schweighofstrasse sowie Massnahmen für eine Verbesserung der Situation für das Gewerbe und die Anwohnenden",Schriftliche Anfrage,cc5f3ebc07e14fca9e41c8c4cd0b1d35,2022-10-26T00:00:00.000,Derek Richter,SVP,Stephan Iten,SVP,Abgeschlossen,,
Absetzung der Drag Show «Drag Story Time» im Tanzhaus,Postulat,837d7b26a8b14778b1703fb320e1cc5f,2022-10-26T00:00:00.000,Samuel Balsiger,SVP,Stephan Iten,SVP,Abgeschlossen,Rückzug,Rückzug
Signalisierung und Durchsetzung eines allgemeinen Fahrverbots am Fischerweg zwischen Europabrücke und Ampèresteg,Postulat,95ced0f3c746426f825df7a3cd64c8ce,2022-11-02T00:00:00.000,Johann Widmer,SVP,Stephan Iten,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Briefliche Stimmabgabe bei Abstimmungen und Wahlen, Anzahl Wahlcouverts mit einer verspäteten Rücksendung bei den letzten beiden Gemeinderatswahlen und den letzten vier Abstimmungsterminen, Zusatzkosten für eine A-Post Vorfrankatur und Gründe für oder gegen einen Versand mit A-Post",Schriftliche Anfrage,6f4f073c767f4c43b3647cdfb1688e4a,2022-11-16T00:00:00.000,Samuel Balsiger,SVP,Jean-Marc Jung,SVP,Abgeschlossen,,
"Erweiterung des Primarschulhauses Riedhof in Zürich-Höngg, Sicherstellung des Zugangs der benachbarten städtischen Parzelle für eine zeitnahe Bebauung für breite Bevölkerungsgruppen",Postulat,af98c724b23249f598d2560d216bc1f7,2022-11-16T00:00:00.000,Jean-Marc Jung,SVP,Reto Brüesch,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
Rückzug des Baugesuchs für eine temporäre Wohnsiedlung auf dem Hardturm-Areal,Postulat,389cb534d5b0422c928a0e01b4152b79,2022-11-23T00:00:00.000,Stephan Iten,SVP,Sebastian Zopfi,SVP,Abgeschlossen,Ablehnung,Ablehnung
Optimalere Nutzung der Fussballanlage Buchwiesen für den Trainings- und Spielbetrieb,Postulat,b7d5e477dbca41aca9b886506996bde2,2022-11-23T00:00:00.000,Martin Götzl,SVP,Reto Brüesch,SVP,Abgeschlossen,Ablehnung,Ablehnung
Optimalere Ausnutzung der Fussballanlage Katzenbach durch eine Spielfeldbeleuchtung bis 22 Uhr,Postulat,f93f531cf6bf49dba608ba9b67adf3c3,2022-11-23T00:00:00.000,Martin Götzl,SVP,Reto Brüesch,SVP,InBearbeitung,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
"Situation in den ehemaligen Gammelhäusern im Langstrassenquartier, Entwicklung der Projekte an der Neufrankengasse 6 und 14, Zusammensetzung der 
Bewohnenden, Vorfälle und Gesetzesverstösse, Kosten für die Instandsetzung, Reparaturen und den Betrieb sowie Hintergründe zur Sanierung der Liegenschaft an der Magnusstrasse 27",Schriftliche Anfrage,230a9457f4d9423892193497b35b5a7a,2022-11-23T00:00:00.000,Jean-Marc Jung,SVP,Reto Brüesch,SVP,Abgeschlossen,,
Schutz der Demokratie und des Rechtsstaats durch Auflösung der Strassenblockaden der Klima-Chaoten durch die Stadtpolizei,Postulat,b6fde1004ac64a7998e8ca2915b5d3e9,2022-11-23T00:00:00.000,Samuel Balsiger,SVP,Derek Richter,SVP,Abgeschlossen,Ablehnung,Ablehnung
Ausdehnung des Littering-Konzepts mit den bemalten Abfallbehältern,Postulat,a8f7073a577148e882c2404a7c1703f9,2022-11-30T00:00:00.000,Michele Romagnolo,SVP,Samuel Balsiger,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
"Werbeflyer für «Kidical Mass»-Veranstaltungen in den Zürcher Primarschulen, Haltung zum Verein «Vélorution» und zur Veranstaltung «Kidical Mass» und Beurteilung des Aushangs sowie Regelung der Aushänge in den Schulen",Interpellation,32a2475678d3410da9e64960a18cb338,2022-11-30T00:00:00.000,Stefan Urech,SVP,Susanne Brunner,SVP,Abgeschlossen,,
Sicherstellung einer politisch neutralen Volksschule,Postulat,55e9841cf7f743f9983f1554f4f391f5,2022-11-30T00:00:00.000,Samuel Balsiger,SVP,Johann Widmer,SVP,Abgeschlossen,Ablehnung,Ablehnung
Anpassung der Fussballfelder der Sportanlage «Eichrain» zur optimaleren Nutzung für den Frauen- und Mädchenfussball,Postulat,04fb1e550dcf4aa39a2f5843e1dad65f,2022-12-07T00:00:00.000,Martin Götzl,SVP,Anjushka Früh,SP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
"Instandsetzung Schauspielhaus Pfauen, Stand der Projektierung, Vorgaben für das Wettbewerbs- und Planwahlverfahren, Verhandlungen zur Übernahme des Restaurationsbetriebs und der benachbarten Liegenschaften sowie Erwartungen an die jeweilige Leitung des Theaters",Interpellation,d25288f29d2d402e860ab03d9e2f6fd6,2022-12-07T00:00:00.000,Mischa Schiwow,AL,Stefan Urech,SVP,Abgeschlossen,,
"Erhöhung der Tarife für das Parkhaus durch die Universität Zürich, Hintergründe zur Preissteigerung, Preisgestaltung und Kostendeckung sowie Kostenstruktur und Auslastung des Parkhauses",Interpellation,c7542fee826e4dbd9756672562ecacda,2022-12-07T00:00:00.000,Bernhard im Oberdorf,SVP,Walter Anken,SVP,Abgeschlossen,,
"Situation bei den Aufgängen zum Gleisbogen betreffend Aufenthalt von Bewohnern des Bundesasylzentrums (BAZ), Kenntnisstand des Stadtrats, Hintergründe zum Alkoholkonsum, Erhöhung der Sicherheit für die Kinder auf dem Schulweg sowie generelle Massnahmen zur Verbesserung der Situation",Schriftliche Anfrage,f2fefe02895e4594aa74a7713deba487,2022-12-07T00:00:00.000,Stefan Urech,SVP,Susanne Brunner,SVP,Abgeschlossen,,
Verursachergerechte Verrechnung der Kosten für Strassenblockaden analog der Praxis des Regierungsrats,Postulat,aa61b32460a94340abbdf8348b80eefd,2022-12-07T00:00:00.000,Samuel Balsiger,SVP,Derek Richter,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Verwaltungsentwicklung, Beseitigung der Doppelspurigkeiten bei den Themen Wohnen, Mobilität, Klima und Energie",Postulat,52b5dfa8442641d4945a8c975961c1f6,2022-12-07T00:00:00.000,Samuel Balsiger,SVP,Johann Widmer,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
Bericht über die Konsequenzen des steigenden Güterverkehrs in der Stadt und die Konzepte für eine funktionierende Güterversorgung und Entsorgung,Postulat,9187ab19eb1049b7ba5bc3e430264a15,2022-12-07T00:00:00.000,Derek Richter,SVP,Johann Widmer,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
Öffnung der fünf Regionalwachen der Polizei bis 20 Uhr und am Wochenende bis 22 Uhr nach dem Bezug der Überstunden,Postulat,e2683f317b6c40bd928cc563d52750d0,2022-12-14T00:00:00.000,Michele Romagnolo,SVP,Stephan Iten,SVP,InBearbeitung,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
"Konsequente Ahndung der Straftatbestände und der Störung des öffentlichen Verkehrs, die im Rahmen von Renovate Switzerland und Critical Mass begangen werden",Postulat,c12d944c4b444e6889bb07556c4e1b63,2022-12-14T00:00:00.000,Samuel Balsiger,SVP,Derek Richter,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Entscheide der Stiftung Limmathaus Zürich, Beurteilung der Kehrtwendungen betreffend Auflösung der Stiftung und der Finanzierung der Sanierung des Limmathauses, Haltung der städtischen Delegierten, Details zum Darlehensvertrag, mögliche Zwischennutzung für den Erhalt des X-TRA sowie allfällige Beiträge für den künftigen Mieter Impact Hub",Schriftliche Anfrage,07d7cb5d111548628e65327d18528cb3,2022-12-14T00:00:00.000,Stefan Urech,SVP,Benedikt Gerth,Die Mitte,Abgeschlossen,,
Gewährleistung der Sicherheit von queeren Menschen vor Clubs und Hotspots sowie bei sämtlichen stattfindenden Drag Story Times,Postulat,6fd31bbe312646fe9205953c48b99bff,2022-12-14T00:00:00.000,Samuel Balsiger,SVP,Sebastian Zopfi,SVP,InBearbeitung,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
"Aufhebung der Parkplätze der Blauen Zone in der Scheuchzer- und der Milchbuckstrasse, Kompensierung der Mehrkosten für die Anwohnenden",Motion,9debc63825d44affbf4b59c1c029f1ce,2022-12-21T00:00:00.000,Bernhard im Oberdorf,SVP,Walter Anken,SVP,Abgeschlossen,Ablehnung,Ablehnung
Überarbeitung des Mietzinsreglements der Stadt Zürich hinsichtlich den steigenden Kostenfaktoren im Mietzinsmodell,Postulat,090bc87b60e9492184e0abc956d8700d,2022-12-21T00:00:00.000,Reto Brüesch,SVP,Jean-Marc Jung,SVP,InBearbeitung,,
Entlastung der städtischen Verwaltung von Routinefällen durch künstliche Intelligenz,Postulat,84804beaf4be414dae3ec63ffb71e299,2022-12-21T00:00:00.000,Samuel Balsiger,SVP,Johann Widmer,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Zivilschutzanlage Katzenschwanzstrasse in Zürich-Witikon bei der Schulanlage Looren, Beurteilung der Situation, Einbezug der Eltern anlässlich einer Informationsveranstaltung, mögliche Priorisierung von Familien bei der Unterbringung in der Anlage und Prüfung von alternativen Standorten und weiteren Lösungsansätzen",Interpellation,40b6041ae4fe45e8b2584cef08b1db13,2023-01-18T00:00:00.000,Susanne Brunner,SVP,Jean-Marc Jung,SVP,Abgeschlossen,,
"Jugendkriminalität und -gewalt im Kreis 11, eingegangene Anzeigen seit Anfang 2022, Beurteilung der Zunahme der Straftaten, eingeleitete Massnahmen, Einbezug ortsansässiger Quartierorganisationen, Nichtverfügbarkeit der Polizei und Massnahmen zur Verbesserung der Sicherheit",Schriftliche Anfrage,71d67638255c4594bb9ed9af1faed53e,2023-01-18T00:00:00.000,Martin Götzl,SVP,Reto Brüesch,SVP,Abgeschlossen,,
"Fehlende Reaktion des Stadtrats auf die Probleme rund um das Bundesasylzentrum Zürich, Anfrage für Verschärfungen und Hilfestellungen beim Kanton und Bericht zu den Nationalitäten der verhaltensauffälligsten Bewohnenden des Bundesasylzentrums",Interpellation,dc6786cf45db490c85d9ce5f1076977f,2023-02-01T00:00:00.000,Samuel Balsiger,SVP,Stephan Iten,SVP,Abgeschlossen,,
Nennung der Nationalität sowie bei ausländischen Personen zusätzlich des Aufenthaltsstatus in Meldungen der Stadtpolizei,Postulat,f591f8bc26e24786944ff9506348968b,2023-02-01T00:00:00.000,Samuel Balsiger,SVP,Stephan Iten,SVP,Abgeschlossen,Ablehnung,Ablehnung
Wiedereingliederung von straffälligen Jugendlichen in die Gesellschaft mit dem Ziel einer Beschäftigung in der Privatwirtschaft zur Senkung der Jugendkriminalität,Postulat,f6c875881db245c8b8e5e0ca845eae56,2023-02-01T00:00:00.000,Samuel Balsiger,SVP,Stephan Iten,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Beschreibung der 5 Prozent der Jugendlichen, die drei Viertel der berichteten Straftaten begehen, Einschätzung bezüglich möglicher Wiedereingliederung dieser Jugendlichen in die Gesellschaft sowie Statistik zur Auswertung der jugendlichen Gewalttaten in der Stadt Zürich",Interpellation,b4c54a292b6d42e583708c9d1fcab238,2023-02-01T00:00:00.000,Samuel Balsiger,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Erhöhung der Sicherheit durch eine bessere Polizeipräsenz, Prüfung der Wiedereröffnung der Quartierwache sowie Berichterstattung über die getroffenen Massnahmen und Auswirkungen im Quartier Zürich-Seebach",Postulat,42ae91049f5f4cbf8573de5ee86db774,2023-02-01T00:00:00.000,Stephan Iten,SVP,Derek Richter,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Städtisches Verkehrskonzept während der Rad-WM 2024, Gewährleistung der Mobilität der Bevölkerung und der Betriebe, Kapazitäten und mögliche Kostenübernahme für zusätzliche Blaulichteinsätze, Entschädigung der Betriebe bei 
allfälligen Einbussen sowie Beurteilung der fehlenden Koordination respektive Kommunikation der städtischen und kantonalen Massnahmen",Schriftliche Anfrage,9a302e2d1e684c96bef16f3467e19e65,2023-02-01T00:00:00.000,Roger Suter,FDP,Susanne Brunner,SVP,Abgeschlossen,,
Festlegung eines Schwerpunkts in der laufenden Legislatur zur Thematik der eskalierenden Jugendgewalt in der Stadt Zürich,Postulat,43f850dcd83c416eb1a237a0ee0edad8,2023-02-01T00:00:00.000,Samuel Balsiger,SVP,Stephan Iten,SVP,InBearbeitung,Ablehnung,Ablehnung
Zeitlich begrenzte Überwachung mit Kameras bis zur Gewährleistung der Sicherheit des Gebiets um das Bundesasylzentrum Zürich einschliesslich Hardturm-Areal,Postulat,eb311c9e86ad471896f926361183b01d,2023-02-01T00:00:00.000,Samuel Balsiger,SVP,Stephan Iten,SVP,InBearbeitung,,
Entwicklung einer Strategie gegen den gut vernetzten und aktiven Linksextremismus sowie Beratung der Strategie in der zuständigen Sachkommission des Gemeinderats unter Geheimhaltung,Postulat,a8cc03198218468da3d8932f19de1a2a,2023-02-01T00:00:00.000,Samuel Balsiger,SVP,Stephan Iten,SVP,Abgeschlossen,Ablehnung,Ablehnung
